id,user_id,"firstname","lastname","city","state","country","zipcode","phone_number","description","gender",birth_day,"birth_month",birth_year,"relationship_status","occupation","school","company","website","facebook","twitter","flickr","linkedin","languages","hobbies","created_at","updated_at","sexual_orientation","most_attractive_feature","ethnicity","height","body_type","hair_color","eye_color","tattoos","piercings","zodiac","religion","exercise","smoking","drinking","kids","pets","looking_for_gender",looking_for_age_min,looking_for_age_max,"looking_for_ethnicity","looking_for_body_type","looking_for_location","looking_for_relationship_status","partner_expectation"
336,336,"Elizabeth","Davis","Stamford","Connecticut","US","06902",NULL,NULL,NULL,6,"Aug",1962,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:43","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Leo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
337,337,"Herbert","Abel","Dana Point","California","US","92629",NULL,NULL,NULL,24,"Mar",1997,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:44","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Aries",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
338,338,"Karen","Clark","North Bergen","New Jersey","US","07047",NULL,NULL,NULL,16,"Apr",1978,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:44","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Aries",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
339,339,"Beryl","Grant","Washington","District Of Columbia","US","20005",NULL,NULL,NULL,2,"Apr",1992,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:44","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Aries",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
340,340,"Fiona","Harrison","Atlanta","Georgia","US","30313",NULL,NULL,NULL,24,"Aug",1956,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:44","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Virgo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
341,341,"Cheryl","Thomas","West Vancouver","British Columbia","CA","V7V 4H8",NULL,NULL,NULL,30,"May",1983,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:44","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Gemini",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
342,342,"Charles","Lee","Rochester","New York","US","14618",NULL,NULL,NULL,21,"Apr",1951,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:44","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Taurus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
343,343,"Ann","Moore","Atlanta","Georgia","US","30303",NULL,NULL,NULL,14,"Jul",1954,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:44","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Cancer",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
344,344,"Donald","Walker","Norridge","Illinois","US","60706",NULL,NULL,NULL,8,"Apr",2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:44","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Aries",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
345,345,"Paul","Wilson","New York","New York","US","10025",NULL,NULL,NULL,18,"Jan",1964,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:45","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Capricorn",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
346,346,"Susan","Edwards","New York","New York","US","10022",NULL,NULL,NULL,26,"Apr",1942,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:45","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Taurus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
347,347,"Herbert","Hall","West Newton","Massachusetts","US","02465",NULL,NULL,NULL,21,"Feb",1961,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:45","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Pisces",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
348,348,"Susan","Edwards","Oakland Park","Florida","US","33334",NULL,NULL,NULL,1,"Jan",1951,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:45","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Capricorn",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
349,349,"Anna","Jefferson","Washington","District Of Columbia","US","20037",NULL,NULL,NULL,29,"Jun",1977,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:45","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Cancer",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
350,350,"Linda","Washington","Chicago","Illinois","US","60660",NULL,NULL,NULL,28,"Jan",1996,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:45","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Aquarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
351,351,"Edwin","Moore","Boston","Massachusetts","US","02110",NULL,NULL,NULL,14,"Nov",1962,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:45","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Scorpio",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
352,352,"Ruth","Lewis","Vancouver","British Columbia","CA","V6K 1P9",NULL,NULL,NULL,9,"Sep",1956,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:45","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Virgo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
353,353,"Susan","Edwards","Vancouver","British Columbia","CA","V6Z 1M1",NULL,NULL,NULL,22,"Sep",1986,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:45","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Virgo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
354,354,"Joseph","Walker","Philadelphia","Pennsylvania","US","19103",NULL,NULL,NULL,8,"Jun",2011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:46","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Gemini",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
355,355,"Jessica","Grant","New York","New York","US","10012",NULL,NULL,NULL,15,"Feb",1982,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:46","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Aquarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
356,356,"Charles","Washington","Deerfield Beach","Florida","US","33441",NULL,NULL,NULL,5,"Mar",1998,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:46","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Pisces",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
357,357,"Christopher","Robertson","Lawrenceville","New Jersey","US","08648",NULL,NULL,NULL,26,"Sep",1959,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:46","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Libra",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
358,358,"Terry","Miller","Washington","District Of Columbia","US","20001",NULL,NULL,NULL,20,"Sep",2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:46","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Virgo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
359,359,"Christopher","Taylor","Boston","Massachusetts","US","02109",NULL,NULL,NULL,27,"Apr",1995,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:46","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Taurus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
360,360,"Susan","Harrison","Atlanta","Georgia","US","30318",NULL,NULL,NULL,27,"Dec",1985,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:46","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Capricorn",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
361,361,"Sarah","Grant","Atlanta","Georgia","US","30309",NULL,NULL,NULL,5,"Sep",1944,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:46","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Virgo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
362,362,"Paul","Lee","Monroe","New York","US","10950",NULL,NULL,NULL,10,"Jun",1975,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:47","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Gemini",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
363,363,"Ann","Robertson","Philadelphia","Pennsylvania","US","19106",NULL,NULL,NULL,31,"Jul",2003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:47","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Leo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
364,364,"Sharon","Davidson","Philadelphia","Pennsylvania","US","19103",NULL,NULL,NULL,31,"Oct",1947,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:47","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Scorpio",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
365,365,"Beryl","Brown","Boston","Massachusetts","US","02116",NULL,NULL,NULL,24,"Sep",1958,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:47","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Libra",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
366,366,"Cheryl","Smith","Chicago","Illinois","US","60607",NULL,NULL,NULL,21,"Mar",1945,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:47","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Aries",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
367,367,"Deborah","Washington","Astoria","New York","US","11106",NULL,NULL,NULL,3,"Oct",1973,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:47","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Libra",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
368,368,"Fiona","Clarkson","New York","New York","US","10012",NULL,NULL,NULL,22,"Mar",1982,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:47","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Aries",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
369,369,"Kevin","Peterson","Chicago","Illinois","US","60614",NULL,NULL,NULL,13,"Nov",1985,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:47","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Scorpio",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
370,370,"Simon","Baker","Chicago","Illinois","US","60611",NULL,NULL,NULL,12,"Oct",1985,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:47","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Libra",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
371,371,"Anthony","Lake","Los Angeles","California","US","90034",NULL,NULL,NULL,1,"Jul",1971,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:48","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Cancer",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
372,372,"Kevin","Jeffries","Toronto","Ontario","CA","M5H 2A5",NULL,NULL,NULL,7,"Aug",1983,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:48","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Leo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
373,373,"Polly","Stevens","East Hampton","New York","US","11937",NULL,NULL,NULL,16,"Jul",1971,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:48","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Cancer",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
374,374,"John","Martinez","Norwood","Massachusetts","US","02067",NULL,NULL,NULL,19,"May",1973,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:48","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Taurus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
375,375,"Edgar","Martinez","McLean","Virginia","US","22102",NULL,NULL,NULL,10,"May",1953,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:48","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Taurus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
376,376,"Joseph","Brown","Hershey","Pennsylvania","US","17601",NULL,NULL,NULL,5,"Dec",1998,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:48","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Sagittarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
377,377,"Adam","Wilson","New York","New York","US","10111",NULL,NULL,NULL,28,"Oct",1963,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:48","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Scorpio",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
378,378,"Susan","Clarke","Philadelphia","Pennsylvania","US","19107",NULL,NULL,NULL,25,"Feb",1984,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:49","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Pisces",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
379,379,"Ursula","Anderson","Anaheim","California","US","92802",NULL,NULL,NULL,9,"Mar",2010,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:49","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Pisces",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
380,380,"Edwin","Thomas","Victoria","British Columbia","CA","V8V 1X3",NULL,NULL,NULL,8,"Jan",1953,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:49","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Capricorn",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
381,381,"Richard","Edwards","Middletown","Pennsylvania","US","17057",NULL,NULL,NULL,23,"May",2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:49","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Gemini",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
382,382,"Eve","Baker","Long Valley","New Jersey","US","07853",NULL,NULL,NULL,7,"May",1962,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:49","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Taurus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
383,383,"Karen","Stevens","Cambridge","Massachusetts","US","02138",NULL,NULL,NULL,21,"Nov",1963,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:49","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Scorpio",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
384,384,"Daniel","Abel","New York","New York","US","10019",NULL,NULL,NULL,15,"Jan",1973,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:49","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Capricorn",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
385,385,"Edward","Harris","King of Prussia","Pennsylvania","US","19406",NULL,NULL,NULL,24,"Jan",2003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:49","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Aquarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
386,386,"Judith","Grant","Montpelier","Vermont","US","05602",NULL,NULL,NULL,4,"Mar",1996,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:50","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Pisces",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
387,387,"Ruth","Miller","Costa Mesa","California","US","92626",NULL,NULL,NULL,6,"Nov",1959,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:50","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Scorpio",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
388,388,"Robert","Anderson","Wilmington","Delaware","US","19803",NULL,NULL,NULL,27,"Jul",1951,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:50","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Leo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
389,389,"Robyn","Clark","Toronto","Ontario","CA","M5E 1G4",NULL,NULL,NULL,20,"Feb",1956,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:50","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Pisces",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
390,390,"Diana","Clarke","Chicago","Illinois","US","60610",NULL,NULL,NULL,3,"Jun",1984,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:50","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Gemini",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
391,391,"Helen","Jackson","Dedham","Massachusetts","US","02026",NULL,NULL,NULL,28,"Jun",1965,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:50","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Cancer",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
392,392,"Laura","Wilson","Reston","Virginia","US","20190",NULL,NULL,NULL,25,"Apr",1964,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:50","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Taurus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
393,393,"Karen","Thomas","New York","New York","US","10020",NULL,NULL,NULL,15,"Apr",2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:50","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Aries",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
394,394,"Helen","Kirk","Fair Lawn","New Jersey","US","07410",NULL,NULL,NULL,27,"Jul",1947,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:50","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Leo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
395,395,"Diana","Taylor","Kihei","Hawaii","US","96753",NULL,NULL,NULL,10,"Sep",1999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:51","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Virgo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
396,396,"John","Clark","Patchogue","New York","US","11772",NULL,NULL,NULL,29,"Dec",1967,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:51","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Capricorn",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
397,397,"Thomas","Harrison","Newark","Delaware","US","19711",NULL,NULL,NULL,25,"Aug",1965,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:10:51","2011-09-06 17:27:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Virgo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
